top_explain	min_th	just_aaindex	scale_ids
25	0.8	True	BIOV880101;BIGC670101;FASG760101;DAYM780101;CEDJ970102;FUKS010110;DIGM050101;FUKS010108;FUKS010106;GUYH850102;MIYS990101;MIYS990105;QIAN880130;QIAN880134;CHOP780207;AURR980111;CHOP780201;GEIM800104;KANM800103;LEVM780101;KANM800102;QIAN880119;ISOY800102;ROBB760105;RACS820106;CHOP780101;LEVM780106;LEWP710101;ROBB760113;PALJ810116;KLEP840101;FAUJ880111;RADA880104;LEVM760107;OOBM770101;OOBM850104;ENGD860101;WOEC730101;CIDH920102;CIDH920104;KYTJ820101;NADH010102;MEEJ800101;MEEJ800102;MEEJ810102;RADA880102;SIMZ760101;CHAM820102;WILM950103;KARS160114;KARS160101;CHAM830104;OOBM850105
25	0.9	True	JANJ780101;BIOV880101;ARGP820103;CHOC760103;NISK800101;ROSG850101;CHOC750101;JUKT750101;CEDJ970102;NAKH920101;KUMS000101;DIGM050101;FUKS010102;FUKS010108;KUMS000104;FUKS010106;GUYH850101;MIYS990101;MIYS990104;QIAN880130;QIAN880133;QIAN880134;CHOP780207;AURR980112;KANM800103;LEVM780104;RICJ880112;ROBB760101;QIAN880106;QIAN880108;RACS820105;CHOP780202;CHOP780209;CRAJ730102;KANM800102;LEVM780105;PALJ810111;QIAN880118;BURA740102;ISOY800102;QIAN880122;LIFS790101;LIFS790102;RACS820110;RACS820106;CHOP780211;CHOP780101;CHOP780203;LEVM780103;LEWP710101;PALJ810114;PALJ810115;CHOP780216;PALJ810116;KLEP840101;CHAM830108;FAUJ880112;CHAM830107;FAUJ880111;HUTJ700103;OOBM770102;YUTK870101;YUTK870103;JANJ790102;RADA880105;MITS020101;GARJ730101;ZASB820101;MCMT640101;HOPA770101;OOBM850104;ENGD860101;FASG890101;HOPT810101;KIDA850101;KUHL950101;CIDH920105;EISD840101;NADH010104;WILM950101;WILM950102;ZIMJ680101;BROC820101;MEEJ800101;MEEJ810102;BROC820102;LAWE840101;SIMZ760101;WIMW960101;CHAM820102;WILM950103;KARS160114;KARS160107;KARS160102;CHAM830104;LEVM760105;FAUJ880104;BHAR880101;OOBM850105;OOBM850101;FAUJ880107
30	0.3	False	LINS030104;LINS030106;BIOV880101;LINS030117;PLIV810101;FAUJ880103;CEDJ970104;FUKS010104;CEDJ970103;NAKH920108;MIYS990102;MIYS990104;CHAM830101;KANM800101;KANM800103;QIAN880108;KANM800102;CHOP780211;FAUJ880112;RADA880104;LEVM760107;HOPT810101;RADA880102
30	0.4	False	LINS030104;LINS030106;BIOV880101;ZIMJ680102;CHOC760101;ROSG850101;FASG760101;CEDJ970104;NAKH900109;FUKS010108;MIYS990101;MIYS990104;ISOY800101;PALJ810101;QIAN880106;QIAN880108;KANM800102;CHOP780101;ISOY800103;LEVM780106;RADA880104;FAUJ880109;MITS020101;HOPT810101;KYTJ820101;PONP930101;MEEJ810102;RADA880102;SIMZ760101;WILM950103;VINM940102;KARP850102
30	0.5	False	JANJ780101;LINS030106;LINS030109;BIOV880101;CHOC760101;ROSG850101;FASG760101;JOND920101;FUKS010110;FUKS010108;MIYS990101;MIYS990104;ISOY800101;PALJ810101;QIAN880106;QIAN880108;CHOP780202;KANM800102;CHOP780211;ISOY800103;LEVM780106;ROBB760113;YUTK870101;RADA880104;MITS020101;HOPT810101;CIDH920104;KYTJ820101;MEEJ810102;RADA880102;SIMZ760101;KOEH090112;VINM940102;KARP850102
30	0.6	False	JANJ780101;LINS030112;LINS030109;LINS030114;BIOV880101;CHOC760103;ZIMJ680102;LINS030101;BIGC670101;JOND920101;NAKH920101;FUKS010102;NAKH900112;FUKS010106;PUNT030101;MIYS990101;MIYS990104;ROBB760112;KANM800103;MAXF760101;PALJ810101;QIAN880107;CHOP780202;KANM800102;LEVM780102;BAEK050101;CHOP780101;LEVM780103;CHAM830108;ZIMJ680104;ENGD860101;CIDH920105;EISD840101;NADH010102;PONP930101;MEEJ800102;SIMZ760101;KOEH090112;KARS160101;KRIW710101;ZHOH040101
30	0.7	False	JANJ780101;LINS030112;LINS030109;LINS030114;BIOV880101;CHOC760103;LINS030101;ROSG850101;BIGC670101;JUKT750101;CEDJ970102;NAKH920101;FUKS010110;FUKS010104;NAKH920108;FUKS010106;PUNT030102;MIYS990102;MIYS990105;KANM800103;LEVM780104;MAXF760101;QIAN880109;KANM800102;LEVM780102;TANS770103;BAEK050101;GEIM800107;RACS820106;CHOP780211;CHOP780101;LEVM780106;YUTK870101;RADA880104;ZIMJ680104;JOND920102;MITS020101;LEVM760107;PRAM900101;WOEC730101;CIDH920105;NADH010102;PONP930101;MEEJ810101;SIMZ760101;WIMW960101;KOEH090112;KARS160101;KRIW790102
30	0.8	False	LINS030113;JANJ780101;LINS030109;BIOV880101;LINS030117;ZIMJ680102;BULH740102;LINS030101;ROSG850101;BIGC670101;CEDJ970102;CEDJ970101;NAKH920106;FUKS010110;DIGM050101;FUKS010108;PUNT030101;PUNT030102;MIYS990101;MIYS990105;QIAN880130;CHOP780207;AURR980111;AURR980112;KANM800103;MAXF760101;PALJ810101;QIAN880107;BEGF750102;KANM800102;PALJ810103;ISOY800102;LIFS790101;RACS820110;RACS820106;BEGF750103;CHOP780203;LEVM780103;SUYM030101;QIAN880113;CHAM830108;YUTK870101;YUTK870103;RADA880107;EISD860102;ZIMJ680104;JOND920102;KUHL950101;WOEC730101;CIDH920102;CIDH920105;JURD980101;NADH010102;PONP930101;MEEJ800102;MEEJ810101;NOZY710101;WIMW960101;CHAM820102;KOEH090112;WILM950103;KARS160101;CHAM830104;KARP850102;KARP850103
30	0.9	False	LINS030104;LINS030107;LINS030112;LINS030114;BIOV880101;ARGP820103;CHOC760103;WARP780101;LINS030117;BULH740102;COHE430101;PLIV810101;CHOC750101;PONJ960101;JUKT750101;CEDJ970102;NAKH920101;KUMS000101;DIGM050101;FUKS010102;FUKS010108;KUMS000104;FUKS010106;MIYS990102;MIYS990104;QIAN880130;QIAN880133;QIAN880134;ROBB760112;CHOP780207;AURR980111;CHOP780201;KANM800103;LEVM780101;RICJ880112;ROBB760101;AURR980110;QIAN880108;RICJ880109;QIAN880104;RACS820105;KANM800102;LEVM780102;PALJ810104;PALJ810110;PALJ810111;QIAN880118;QIAN880120;ROBB760106;BURA740102;ISOY800102;MAXF760102;RACS820111;TANS770103;QIAN880122;GEIM800106;LIFS790102;RACS820110;RACS820106;CHOP780211;CHOP780101;LEVM780103;LEWP710101;PALJ810114;PALJ810115;ROBB760113;PALJ810116;SUYM030101;RICJ880107;RICJ880111;QIAN880113;FODM020101;KLEP840101;FAUJ880112;CHAM830107;FAUJ880111;HUTJ700103;OOBM770102;YUTK870101;YUTK870102;YUTK870103;RADA880105;EISD860102;DAYM780201;JOND920102;WEBA780101;MITS020101;GARJ730101;ZASB820101;MCMT640101;HOPA770101;OOBM770101;OOBM850104;FASG890101;HOPT810101;KOEH090103;ZIMJ680103;CIDH920102;CIDH920105;EISD840101;NADH010103;WILM950101;WILM950102;ZIMJ680101;BROC820101;MEEJ800101;MEEJ810102;BROC820102;LAWE840101;SIMZ760101;WIMW960101;CHAM820102;KOEH090112;WILM950103;KARS160114;KARS160107;KARS160102;CHAM830104;LEVM760105;FAUJ880104;BHAR880101;OOBM850105;KARP850103;VINM940104;BASU050102;ZHOH040102;OOBM850101;FAUJ880107
30	0.3	True	NISK860101;FAUJ880103;CEDJ970104;NAKH900111;MIYS990104;KANM800101;KANM800103;QIAN880109;KANM800102;CHOP780101;LEVM780106;OOBM770101;ZIMJ680103;JURD980101;MEEJ810101;LEVM760105
30	0.4	True	JANJ780103;JANJ780102;NISK860101;FAUJ880103;CEDJ970104;CEDJ970103;NAKH920108;MIYS990103;MIYS990105;QIAN880133;KANM800101;KANM800103;TANS770101;QIAN880108;KANM800102;NAGK730102;BAEK050101;CHOP780101;PALJ810105;HUTJ700103;RADA880104;LEVM760107;PRAM900101;TAKK010101
30	0.5	True	JANJ780103;JANJ780102;NISK860101;FAUJ880103;CEDJ970104;CEDJ970103;NAKH920108;MIYS990103;MIYS990105;QIAN880133;KANM800101;KANM800103;TANS770101;QIAN880108;KANM800102;NAGK730102;BAEK050101;CHOP780101;PALJ810105;HUTJ700103;RADA880104;LEVM760107;PRAM900101;TAKK010101
30	0.6	True	JANJ780103;BIOV880101;CHOC760103;CHOC760101;CEDJ970104;FUKS010112;FUKS010104;NAKH920108;FUKS010106;MIYS990102;MIYS990104;CHAM830101;AURR980112;KANM800101;KANM800103;TANS770101;QIAN880108;KANM800102;PALJ810103;BAEK050101;CHOP780101;LEVM780106;PALJ810105;RADA880104;ZIMJ680104;LEVM760107;KIDA850101;PRAM900101;CIDH920105;MEEJ810102;EISD860101;SIMZ760101;VINM940102;ZHOH040102
30	0.7	True	CHOC760103;NISK860101;COHE430101;BIGC670101;JUKT750101;CEDJ970102;CEDJ970105;FUKS010110;NAKH900112;FUKS010106;PUNT030102;GUYH850102;MIYS990101;MIYS990104;GEIM800111;CHAM830101;ISOY800101;KANM800103;PALJ810101;QIAN880108;LEVM780105;ROBB760106;ISOY800102;BAEK050101;KANM800104;RACS820106;BEGF750103;CHOP780101;YUTK870101;RADA880104;ZIMJ680104;JOND920102;OOBM770101;PRAM900101;WOEC730101;CIDH920105;NADH010102;SIMZ760101;KARS160114;KARS160102;LEVM760105;VINM940103;ZHOH040101;PTIO830102
30	0.8	True	BIOV880101;JANJ780102;BULH740102;BIGC670101;JUKT750101;CEDJ970102;NAKH920101;FUKS010110;NAKH900112;FUKS010106;MIYS990104;GEIM800111;QIAN880130;CHOP780207;AURR980111;ISOY800101;KANM800103;PALJ810101;QIAN880108;RACS820105;LEVM780102;PALJ810103;QIAN880120;ROBB760106;ISOY800102;BAEK050101;KANM800104;RACS820106;CHOP780101;LEVM780106;PALJ810105;QIAN880113;KLEP840101;YUTK870101;YUTK870103;RADA880107;EISD860102;DAYM780201;JOND920102;WEBA780101;LEVM760107;OOBM770101;OOBM850104;ENGD860101;HOPT810101;WOEC730101;CIDH920105;GUOD860101;EISD860101;SIMZ760101;CHAM820102;WILM950103;KARS160114;KARS160101;CHAM830104;LEVM760105;VINM940103;OOBM850105;ZHOH040101;PTIO830102
30	0.9	True	CHOC760102;GUYH850104;BIOV880101;WERD780101;CHOC760103;BASU050103;COHE430101;PLIV810101;BIGC670101;FAUJ880103;JUKT750101;CEDJ970102;NAKH920101;FUKS010110;DIGM050101;FUKS010102;NAKH900103;KUMS000104;FUKS010106;GUYH850102;MIYS990101;MIYS990105;QIAN880130;QIAN880135;ROBB760112;CHOP780207;ISOY800101;KANM800103;LEVM780101;MAXF760101;NAGK730101;RICJ880112;QIAN880106;QIAN880108;RACS820105;CHOP780209;CRAJ730102;KANM800102;PALJ810111;QIAN880118;ROBB760106;BURA740102;ISOY800102;QIAN880122;LIFS790101;LIFS790102;RACS820110;RACS820106;CHOP780211;CHOP780101;LEVM780106;LEWP710101;PALJ810114;PALJ810115;ROBB760113;PALJ810116;SUYM030101;RICJ880107;RICJ880111;QIAN880113;FODM020101;KLEP840101;CHAM830108;FAUJ880112;CHAM830107;FAUJ880111;HUTJ700103;OOBM770102;YUTK870101;YUTK870103;RADA880104;EISD860102;DAYM780201;JOND920102;WEBA780101;MITS020101;GARJ730101;MCMT640101;HOPA770101;OOBM850104;FAUJ880110;ENGD860101;FASG890101;ROSM880101;CIDH920105;EISD840101;KYTJ820101;NADH010103;WILM950101;WILM950102;BROC820101;BROC820102;LAWE840101;SIMZ760101;WIMW960101;CHAM820102;WILM950103;KARS160114;KARS160101;CHAM830104;CHAM830105;LEVM760105;BHAR880101;KRIW710101;OOBM850105;KARP850103;VINM940104;TAKK010101;ZHOH040101;ZHOH040102;OOBM850101;FAUJ880107
35	0.3	False	JANJ780101;LINS030107;LINS030106;LINS030114;JANJ780102;NISK860101;FAUJ880103;CEDJ970104;FUKS010106;GEOR030101;KANM800101;KANM800103;QIAN880109;KANM800102;CHOP780101;LEVM780106;RADA880104;HOPT810101;GUOD860101;EISD860101;SIMZ760101;WILM950103;LEVM760105
35	0.4	False	LINS030106;GUYH850104;JANJ780102;ZIMJ680102;NISK860101;FAUJ880103;CEDJ970104;FUKS010106;MIYS990104;GEOR030109;GEOR030106;AURR980113;PALJ810101;PALJ810102;QIAN880106;QIAN880108;FINA910101;ROBB760105;LIFS790101;CHOP780101;LEVM780106;ZIMJ680104;KIDA850101;KOEH090102;CIDH920102;EISD840101;GUOD860101;NOZY710101;RADA880102;SIMZ760101;WILM950103;KARS160114;LEVM760102;VINM940102
35	0.5	False	LINS030106;GUYH850104;JANJ780102;ZIMJ680102;NISK860101;FAUJ880103;JOND920101;NAKH920101;FUKS010106;GUYH850101;MIYS990104;CHOP780207;GEOR030107;GEOR030106;AURR980113;PALJ810101;PALJ810102;QIAN880106;QIAN880108;FINA910101;ROBB760105;LIFS790101;CHOP780101;LEVM780103;ZIMJ680104;HOPT810101;KIDA850101;KOEH090102;CIDH920102;EISD840101;GUOD860101;NOZY710101;RADA880102;SIMZ760101;WILM950103;KARS160114;LEVM760102;VINM940102
35	0.6	False	LINS030107;LINS030112;GUYH850104;BIOV880101;BASU050101;LINS030101;BIGC670101;JUKT750101;CEDJ970104;FUKS010104;FUKS010108;PUNT030101;MIYS990104;QIAN880134;GEOR030101;AURR980101;KANM800103;PALJ810101;PALJ810102;QIAN880108;RICJ880103;KANM800102;LEVM780102;ISOY800102;BAEK050101;CHOP780101;LEVM780106;FAUJ880112;RADA880104;ZIMJ680104;KOEH090111;PRAM900101;CIDH920102;KYTJ820101;NADH010102;PONP930101;BROC820101;MEEJ800101;MEEJ810102;SIMZ760101;WILM950103;KARS160101
35	0.7	False	LINS030107;LINS030106;GUYH850104;LINS030117;NISK860101;COHE430101;BIGC670101;FASG760101;JUKT750101;CEDJ970104;CEDJ970105;FUKS010104;FUKS010108;FUKS010106;PUNT030101;PUNT030102;MIYS990102;MIYS990104;GEIM800111;GEOR030102;ONEK900102;GEOR030103;AURR980118;KANM800103;LEVM780104;MAXF760101;QIAN880106;AURR980105;RICJ880103;CHOP780202;LEVM780102;QIAN880121;ROBB760105;TANS770103;CHOP780203;PALJ810105;ROBB760113;TANS770108;YUTK870103;ZIMJ680104;JOND920102;ZASB820101;LEVM760107;FAUJ880110;ENGD860101;LEVM760101;CIDH920102;CIDH920105;EISD840101;KYTJ820101;NADH010102;MEEJ810102;SIMZ760101;CHAM820102;KOEH090112;KARS160114;KARS160102
35	0.8	False	LINS030104;LINS030106;LINS030114;BIOV880101;JANJ780102;LINS030117;PONP800107;ZIMJ680102;BULH740102;LINS030101;TSAJ990102;FASG760101;JOND920101;JUKT750101;NAKH920101;DIGM050101;FUKS010104;NAKH900109;FUKS010108;PUNT030102;MIYS990101;MIYS990105;GEIM800111;QIAN880130;QIAN880134;ROBB760112;CHOP780207;GEOR030102;ONEK900102;GEOR030106;AURR980118;AURR980101;AURR980102;KANM800103;MAXF760101;PALJ810101;QIAN880110;RACS820108;FINA910104;CHOP780206;AURR980105;FINA910101;CHOP780202;ROBB760105;LIFS790101;RACS820106;CHOP780101;PALJ810105;ROBB760113;MAXF760103;TANS770108;SUYM030101;QIAN880113;YUTK870101;YUTK870103;ZIMJ680104;JOND920102;KOEH090111;PRAM900101;WOEC730101;CIDH920102;CIDH920105;EISD840101;GUOD860101;MEEJ800101;MEEJ810101;SIMZ760101;WIMW960101;CHAM820102;KOEH090112;WILM950103;KARS160102;KARP850102;KARP850103;ZHOH040102
35	0.9	False	LINS030104;LINS030107;LINS030112;LINS030114;BIOV880101;CHOC760103;WARP780101;LINS030117;BASU050103;COHE430101;LINS030101;TSAJ990102;FASG760101;JUKT750101;CEDJ970102;NAKH920101;FUKS010110;DIGM050101;FUKS010102;CEDJ970103;NAKH900112;NAKH920108;FUKS010106;PUNT030101;MIYS990104;QIAN880130;QIAN880133;QIAN880134;ROBB760112;CHOP780207;GEOR030102;GEOR030107;ONEK900102;GEOR030106;AURR980118;AURR980101;AURR980102;AURR980111;KANM800101;KANM800103;MAXF760101;PALJ810101;RICJ880112;QIAN880106;QIAN880108;RICJ880109;AURR980116;RICJ880113;FINA910104;CHOP780206;AURR980104;AURR980105;RICJ880103;FINA910101;RACS820105;CHOP780209;KANM800102;PALJ810103;PALJ810110;PALJ810111;QIAN880120;ROBB760106;BURA740102;ISOY800102;QIAN880122;GEIM800106;LIFS790102;RACS820110;RACS820106;CHOP780211;CHOP780101;LEVM780103;LEWP710101;PALJ810114;PALJ810115;ROBB760113;PALJ810116;MAXF760103;TANS770108;SUYM030101;RICJ880107;RICJ880111;QIAN880113;FODM020101;CHAM830108;FAUJ880112;CHAM830107;FAUJ880111;HUTJ700102;HUTJ700103;OOBM770102;YUTK870101;YUTK870103;RADA880105;EISD860102;ZIMJ680104;DAYM780201;JOND920102;WEBA780101;MITS020101;GARJ730101;MCMT640101;HOPA770101;OOBM850104;FASG890101;GRAR740102;HOPT810101;KOEH090103;ZIMJ680103;MIYS850101;ARGP820101;CIDH920102;CIDH920105;EISD840101;NADH010103;WILM950101;WILM950102;ZIMJ680101;BROC820101;MEEJ810101;BROC820102;EISD860101;LAWE840101;WIMW960101;CHAM820102;KOEH090112;WILM950103;KARS160102;CHAM830104;CHAM830105;BHAR880101;OOBM850105;KARP850103;VINM940104;BASU050102;TAKK010101;ZHOH040102;OOBM850101;FAUJ880107
35	0.3	True	JANJ780101;CHOC760103;ZIMJ680102;NISK860101;ROSG850101;TSAJ990101;CEDJ970104;FUKS010104;FUKS010106;PUNT030102;MIYS990104;GEIM800111;QIAN880134;GEOR030106;KANM800101;KANM800103;QIAN880109;FINA910101;KANM800102;LEVM780102;CHOP780101;ISOY800103;RADA880104;PRAM900101;CIDH920105;EISD860101;SIMZ760101;KARS160114;KARS160101;VINM940102
35	0.4	True	GUYH850104;CHOC760103;ZIMJ680102;NISK860101;ROSG850101;CHOC750101;CEDJ970104;FUKS010104;FUKS010106;PUNT030102;MIYS990104;GEIM800111;QIAN880134;GEOR030106;KANM800101;KANM800103;QIAN880109;FINA910101;KANM800102;LEVM780102;CHOP780101;ISOY800103;FAUJ880111;RADA880104;PRAM900101;CIDH920105;EISD860101;SIMZ760101;KARS160114;KARS160102;VINM940102
35	0.5	True	GUYH850104;BIOV880101;CHOC760103;ROSG850101;BIGC670101;FASG760101;CEDJ970102;CEDJ970104;FUKS010108;MIYS990104;GEIM800111;QIAN880134;ROBB760112;GEOR030106;KANM800103;LEVM780101;PALJ810102;QIAN880109;FINA910103;FINA910101;KANM800102;LEVM780102;TANS770103;CHOP780101;PALJ810105;ZASB820101;HOPT810101;PRAM900101;CIDH920105;EISD840101;SWER830101;RADA880102;SIMZ760101;WILM950103;KARS160114;VINM940102
35	0.6	True	JANJ780103;BIOV880101;COHE430101;ROSG850101;CHOC750101;JOND920101;NAKH920101;FUKS010112;FUKS010104;NAKH920108;FUKS010106;PUNT030102;MIYS990102;MIYS990104;GEIM800111;GEOR030101;AURR980118;KANM800101;KANM800103;QIAN880108;RICJ880103;PALJ810104;ROBB760106;ISOY800102;CHOP780211;CHOP780101;RADA880104;ZIMJ680104;KIDA850101;WOEC730101;ROSM880101;KYTJ820101;BROC820101;SIMZ760101;WILM950103;KARS160102;LEVM760105;BASU050102
35	0.7	True	JANJ780103;BIOV880101;COHE430101;CHOC750101;JUKT750101;CEDJ970102;NAKH920101;FUKS010110;FUKS010104;FUKS010108;FUKS010106;MIYS990101;MIYS990104;GEIM800108;ROBB760112;GEOR030109;GEOR030106;AURR980118;CHOP780201;KANM800103;LEVM780101;QIAN880108;AURR980105;RICJ880103;KANM800102;LEVM780102;TANS770103;GEIM800107;LIFS790101;CHOP780101;LEVM780103;ROBB760113;TANS770108;KLEP840101;FAUJ880111;YUTK870101;RADA880104;ZASB820101;OOBM850104;KIDA850101;WOEC730101;ROSM880101;CIDH920105;KYTJ820101;NADH010103;MEEJ810102;SIMZ760101;CHAM820102;KARS160114;KARS160102;KARP850102;KRIW710101;ZHOH040102
35	0.8	True	GUYH850104;BIOV880101;BASU050101;BULH740102;ROSG850101;CHOC750101;JUKT750101;CEDJ970102;FUKS010112;FUKS010110;DIGM050101;FUKS010104;FUKS010108;FUKS010106;MIYS990105;GEIM800108;QIAN880130;ROBB760112;CHOP780207;GEOR030102;ONEK900102;GEOR030106;AURR980118;AURR980102;AURR980111;CHOP780201;KANM800103;LEVM780101;PALJ810101;QIAN880108;FINA910103;FINA910104;CHOP780206;AURR980104;AURR980105;FINA910101;RACS820105;KANM800102;BURA740102;ISOY800102;GEIM800107;LIFS790101;RACS820110;RACS820106;CHOP780101;LEVM780106;ROBB760113;MAXF760103;TANS770108;SUYM030101;QIAN880113;KLEP840101;YUTK870101;YUTK870103;RADA880107;EISD860102;JOND920102;MITS020101;OOBM850104;WOEC730101;ROSM880101;CIDH920105;JURD980101;NADH010102;BROC820101;GUOD860101;EISD860101;SIMZ760101;CHAM820102;WILM950103;KARS160114;KARS160101;CHAM830104;VINM940102;KRIW790101;KARP850103;ZHOH040101
35	0.9	True	JANJ780101;BIOV880101;CHOC760103;BASU050103;COHE430101;PLIV810101;LEVM760106;TSAJ990102;JOND920101;JUKT750101;NAKH920101;FUKS010110;DIGM050101;FUKS010102;NAKH900103;KUMS000104;FUKS010106;GUYH850101;MIYS990101;MIYS990104;BULH740101;QIAN880130;QIAN880133;QIAN880134;ROBB760112;CHOP780207;GEOR030102;GEOR030107;ONEK900102;GEOR030106;AURR980118;AURR980101;AURR980102;AURR980112;KANM800103;LEVM780104;PALJ810102;RICJ880112;ROBB760101;QIAN880106;QIAN880108;AURR980116;FINA910103;RICJ880113;FINA910104;CHOP780206;AURR980104;AURR980105;RICJ880103;FINA910101;RACS820105;CHOP780209;KANM800102;PALJ810103;PALJ810110;PALJ810111;QIAN880120;ROBB760106;BURA740102;ISOY800102;QIAN880122;GEIM800106;LIFS790102;RACS820110;RACS820106;CHOP780211;CHOP780101;LEVM780103;LEWP710101;PALJ810114;PALJ810115;ROBB760113;PALJ810116;MAXF760103;TANS770108;SUYM030101;RICJ880107;RICJ880111;QIAN880113;FODM020101;KLEP840101;CHAM830108;FAUJ880112;CHAM830107;FAUJ880111;HUTJ700103;OOBM770102;YUTK870101;YUTK870103;RADA880105;EISD860102;ZIMJ680104;DAYM780201;JOND920102;WEBA780101;MITS020101;GARJ730101;ZASB820101;CHAM820101;MCMT640101;HOPA770101;OOBM850104;FAUJ880110;ENGD860101;HOPT810101;ARGP820101;CIDH920105;EISD840101;KYTJ820101;NADH010103;WILM950101;WILM950102;ZIMJ680101;BROC820101;MEEJ800101;BROC820102;EISD860101;LAWE840101;WIMW960101;CHAM820102;WILM950103;KARS160114;KARS160101;CHAM830104;CHAM830105;BHAR880101;KRIW710101;OOBM850105;KARP850103;VINM940104;BASU050102;TAKK010101;OOBM850101;FAUJ880107
40	0.3	False	LINS030109;FAUJ880103;CEDJ970104;FUKS010104;FUKS010106;MIYS990104;GEOR030101;KANM800101;KANM800103;QIAN880109;FINA910101;GEIM800105;LIFS790101;CHOP780101;LEVM780103;ZIMJ680104;ROSG850102;KOEH090111;ZIMJ680103;MIYS850101;EISD840101;TAKK010101
40	0.4	False	LINS030104;LINS030106;CHOC760103;ZIMJ680102;FAUJ880103;JOND920101;NAKH920108;MIYS990104;QIAN880134;GEOR030101;ONEK900102;AURR980109;ISOY800101;PALJ810102;QIAN880109;FINA910101;GEIM800105;LIFS790101;CHOP780101;LEVM780103;SUYM030101;MITS020101;CORJ870107;ROSG850102;KIDA850101;KOEH090103;KOEH090111;CIDH920105;EISD840101;GUOD860101;SIMZ760101;KARS160114;CHAM830104;KRIW790102
40	0.5	False	LINS030104;LINS030106;VHEG790101;CHOC760103;NISK800101;LINS030105;ZIMJ680102;CHOC750101;CEDJ970104;NAKH900112;FUKS010106;MIYS990104;QIAN880134;ONEK900102;AURR980102;AURR980109;ISOY800101;PALJ810102;QIAN880109;FINA910101;TANS770103;LIFS790101;CHOP780101;LEVM780103;FODM020101;CHAM830107;VELV850101;ZIMJ680104;CORJ870107;ROSG850102;KIDA850101;KOEH090111;WOEC730101;CIDH920105;EISD840101;GUOD860101;RADA880102;SIMZ760101;MEIH800101;KARS160114;KARS160107
40	0.6	False	LINS030104;LINS030107;BIOV880101;CHOC760103;ROSG850101;TSAJ990102;JOND920101;NAKH920101;FUKS010110;CEDJ970103;NAKH900112;PUNT030101;MIYS990104;GEIM800111;QIAN880134;GEOR030101;FINA910102;AURR980101;AURR980112;LEVM780101;TANS770101;QIAN880106;QIAN880108;RICJ880103;FINA910101;KANM800102;ROBB760106;ISOY800102;BAEK050101;LIFS790101;CHOP780101;LEWP710101;HUTJ700103;RADA880104;ZIMJ680104;CORJ870107;PRAM900101;NADH010102;PONP930101;BROC820101;RADA880102;SIMZ760101;WILM950103;RACS770101;KARS160114;KARS160107;KRIW790102;ZHOH040101
40	0.7	False	LINS030104;LINS030106;LINS030109;RACS770103;BIOV880101;CHOC760103;PLIV810101;ROSG850101;TSAJ990102;DAYM780101;CEDJ970102;NAKH920101;KUMS000102;FUKS010104;NAKH900109;NAKH900112;NAKH920105;MIYS990102;MIYS990104;GEIM800111;CHAM830101;FINA910102;GEOR030106;AURR980101;AURR980102;AURR980112;BEGF750101;KANM800101;PALJ810101;QIAN880108;AURR980105;RICJ880103;LEVM780105;QIAN880120;ROBB760106;ISOY800102;ROBB760105;RACS820110;ROBB760113;TANS770110;TANS770108;FODM020101;KLEP840101;CHAM830108;FAUJ880108;VELV850101;LEVM760107;CORJ870107;NAKH900110;LEVM760101;EISD840101;NADH010102;PONP930101;MEEJ800101;SIMZ760101;KARS160107;LEVM760105;VINM940102;ZHOH040101
40	0.8	False	LINS030107;LINS030106;LINS030114;GUYH850104;BIOV880101;ZHOH040103;ARGP820103;CHOC760103;LINS030117;ZIMJ680102;BULH740102;ROSG850101;BIGC670101;JUKT750101;CEDJ970104;NAKH920101;FUKS010112;DIGM050101;FUKS010108;PUNT030102;MIYS990105;GEIM800111;QIAN880134;GEOR030102;FINA910102;GEOR030106;AURR980118;AURR980102;AURR980111;CHOP780201;KANM800103;PALJ810101;PALJ810109;QIAN880110;RACS820108;AURR980105;RICJ880103;FINA910101;CHOP780202;LEVM780102;QIAN880120;ROBB760105;BAEK050101;GEIM800107;RACS820106;CHOP780101;ROBB760110;PALJ810116;TANS770108;QIAN880113;KLEP840101;FAUJ880111;FAUJ880108;VELV850101;HUTJ700102;MUNV940102;YUTK870101;YUTK870103;RADA880107;JOND920102;LEVM760107;CORJ870102;DESM900102;HOPT810101;KOEH090110;WOEC730101;CIDH920105;PONP930101;BROC820101;MEEJ810101;SIMZ760101;WIMW960101;KOEH090112;WILM950103;PRAM820101;MEIH800101;MEIH800102;KARS160107;KARS160101;LEVM760105;OOBM850105;KARP850103;FINA770101
